Vendor ID,Vendor Name,Item type,Item ID,Item name,Barcode,SKU,Stock Unit,Vendor item ID,Default quantity,Default price,Primary vendor,Active
1,Raja Foods Chicago,product,5741,Swad Iddli Rava Paraboiled 4LB,051179171251,051179171251,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5742,Swad Iddli Rice 4LB,051179262164,051179262164,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5743,Swad IddliRice 20LB,051179267206,051179267206,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5744,Swad Idli Dosa Chutney 8OZ,051179220478,051179220478,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5745,Swad Idli Rava 4LB,051179171473,051179171473,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5746,Swad Idli Rice 10LB,1628,1628,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5747,Swad IMLI LADOO 7OZ,051179395237,051179395237,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5748,Swad IOD SALT 737GM,051179198005,051179198005,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5749,Swad Jaggery 5KG,051179301146,051179301146,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5750,Swad JAGGERY BALLS 2LB,051179301290,051179301290,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5751,Swad JAGGERY CUBES 2LB,051179301276,051179301276,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5752,Swad Jaggry 1KG,051179301160,051179301160,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5753,Swad Jaggry 4.4LB,051179300224,051179300224,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5754,Swad Jaggry 500Gm,051179301191,051179301191,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5755,Swad JaggryBal 1.1LB,051179301351,051179301351,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5756,Swad JaggrySqr 1LB,051179301405,051179301405,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5411,Swad JAIN TOMATO SAUCE 500G,051179220959,051179220959,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5757,Swad Jamnagri Mukhwas 400Gm,051179395282,051179395282,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5758,Swad Jasmin Rice 20LB,1615,1615,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5759,Swad Javantri Whole 100Gm,051179348301,051179348301,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5760,Swad Javentri Pwdr 100Gm,051179348264,051179348264,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5761,Swad Jeera KHakhara 200Gm,051179273733,051179273733,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5762,Swad Jeera Khari 180Gm,051179304857,051179304857,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5763,Swad Jmb Pnt 794Gm,051179192409,051179192409,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5764,Swad Jmb Pnts 397Gm,051179192300,051179192300,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5765,Swad JumbPeanuts 4LB,051179192706,051179192706,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5766,Swad Juvar Dhani 400Gm,051179241381,051179241381,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5767,Swad Juvar Flour 2LB,051179172807,051179172807,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5768,Swad Kabuli Chana 2LB,051179100954,051179100954,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5769,Swad Kabuli Chana 4LB,051179107052,051179107052,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5770,Swad KACHORI 2LB,051179274327,051179274327,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5412,Swad Kadva Neem Pwdr 165gm,051179610569,051179610569,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5771,Swad Kala Chana 2LB,051179101159,051179101159,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5772,Swad Kala Chana 4LB,051179101258,051179101258,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5773,Swad Kala Chana Besan 4LB,051179170551,051179170551,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5774,Swad Kalonji 200Gm,051179323506,051179323506,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5775,Swad Kalonji 400Gm,051179323605,051179323605,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5776,Swad Kantola 12oz,051179982086,051179982086,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5777,Swad Karela 340Gm,051179982079,051179982079,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5778,Swad KASHMIRI CHL PWDR 400g,051179341920,051179341920,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5779,Swad KASRI METHI 1KG,051179362604,051179362604,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5780,Swad Kathiyawari Patra 260Gm,051179983557,051179983557,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5781,Swad Kerda Pkl 10oz,051179238558,051179238558,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5782,Swad Kesar Pulp 850Gm,051179251168,051179251168,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5783,Swad Kewda Water 6.4oz,051179421004,051179421004,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5784,Swad KHakhara Msl 200Gm,051179273726,051179273726,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5785,Swad KHAKHRA PLAIN 200GM,051179273696,051179273696,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5786,Swad KhamanDhokla 275Gm,051179932005,051179932005,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5787,Swad Khari 180Gm,051179304802,051179304802,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5788,Swad Khari Plain 180Gm,051179304758,051179304758,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5789,Swad Khichadi Mix 4LB,051179108059,051179108059,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5790,Swad Khichiya Chili 400Gm,051179211254,051179211254,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5791,Swad Khichiya Chilli 400Gm,051179211308,051179211308,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5792,Swad Khichiya Jeera 400Gm,051179211209,051179211209,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5793,Swad Khichiya Kala Mari 400Gm,051179211353,051179211353,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5794,Swad Khichiya Plain 400Gm,051179211216,051179211216,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5795,Swad Kidney Beans 4LB,051179101425,051179101425,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5413,Swad Kidney Beans 4LB,051779101375,051779101375,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5796,Swad Kidney Beans Drk 2LB,051179101357,051179101357,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5797,Swad Kidney Beans Light 4LB,051179101371,051179101371,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5798,Swad Kidney Beans Lt 2LB,051179101326,051179101326,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5799,Swad klhpr Mamara 400Gm,051179240063,051179240063,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5800,Swad Kokum Blk 100Gm,051179323902,051179323902,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5801,Swad Kokum Blk Wet 100Gm,051179323803,051179323803,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5802,Swad Kokum Phool Wht 100Gm,051179324008,051179324008,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5803,Swad Kolhapuri Mamara 28oz,051179240100,051179240100,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5804,Swad Kolhapuri Mamara 4LB,051179241244,051179241244,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5805,Swad Ladu Besan 2LB,051179172906,051179172906,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5806,Swad Ladu Besan 4LB,051179173491,051179173491,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5807,Swad Lasooni Methi 285Gm,051179930278,051179930278,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5808,Swad Lotus Root 340Gm,051179982369,051179982369,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5809,Swad Madhi Toor Dal Oily 4LB,051179107359,051179107359,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5810,Swad Madras Curry Powdr 200Gm,051179348608,051179348608,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5811,Swad Madras Curry Powdr 400Gm,051179348707,051179348707,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5812,Swad Madras Curry Pwdr 1.6KG,051179860810,051179860810,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5813,Swad MADRAS PPD 7OZ,051179210257,051179210257,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5814,Swad Maida 4LB,051179170209,051179170209,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5815,Swad MalaiKofta 280Gm,051179930209,051179930209,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5816,Swad Malasian Pln Partha 5PK,051179930704,051179930704,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5817,Swad Malaysian Family Prtha Pck,051179931053,051179931053,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5818,Swad Mamra Laddo 100Gm,051179300163,051179300163,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5414,Swad Manglori Mix 2LB,051179274402,051179274402,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5819,Swad MANGO BAR 150g,051179302532,051179302532,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5415,Swad Mango Candy 3oz,051179301214,051179301214,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5820,Swad Mango Drink 1Ltr,051179291690,051179291690,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5821,Swad Mango Drink 250ml,051179291652,051179291652,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5416,Swad Mango Slice 30oz,051179251229,051179251229,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5417,Swad Masala Banana Chips 2LB,051179274167,051179274167,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5822,Swad Masala Khari 180Gm,051179304901,051179304901,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5823,Swad MasalaChili Sauce 500Gm,051179220911,051179220911,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5824,Swad Masoor Daal 2LB,051179101609,051179101609,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5825,Swad Masoor Dal 4LB,051179107205,051179107205,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5826,Swad Masoor Malka 2LB,051179121157,051179121157,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5827,Swad Masoor Malka 4LB,051179121102,051179121102,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5828,Swad Masoor Matki 2LB,051179102002,051179102002,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5829,Swad Masoor Matki 4LB,051179102033,051179102033,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5830,Swad Masoor Whl 2LB,051179101807,051179101807,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5831,Swad Masoor Whl 4LB,051179101906,051179101906,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5832,Swad Mathiya 7Oz,051179932012,051179932012,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5833,Swad Mathiya Flr 2LB,051179173002,051179173002,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5834,Swad Methi 310Gm,051179982901,051179982901,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5835,Swad Methi KHakhara 200GM,051179273627,051179273627,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5836,Swad MethiMutterMalai 280Gm,051179930254,051179930254,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5837,Swad MethiNaThepla 10PK,051179932029,051179932029,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5838,Swad MINI BHKHVD 2lb,051179274006,051179274006,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5418,Swad MINI TDI NAAN 360g,051179996502,051179996502,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5839,Swad MINI UWAFER GRLC 7OZ,051179212305,051179212305,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5840,Swad MINI UWAFER PLN 7OZ,051179212503,051179212503,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5841,Swad MiniGralc Naan 8PK,051179996571,051179996571,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5842,Swad Mint Chutney 212Gm,051179220201,051179220201,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5843,Swad Mint leaves 30gm,051179325104,051179325104,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5844,Swad Mint Mukhwas 400Gm,051179395404,051179395404,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5845,Swad MintChutney 751Gm,051179220256,051179220256,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5846,Swad Mix Chiwada 283Gm,051179277144,051179277144,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5847,Swad MIx Punjabi 283gm,051179277298,051179277298,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5848,Swad Mix Samosa 32PK,051179982857,051179982857,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5849,Swad MixVeg parathaWrp 250Gm,051179931602,051179931602,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5850,Swad MixVeg Partha 400Gm,051179931008,051179931008,Unit,,1.0000,0.0000,Yes,Yes
10,Darbar Foods,product,6284,United King Soan Papadi 500gm,8822111021857,8822111021857,Unit,,1.0000,0.0000,Yes,Yes
10,Darbar Foods,product,6285,United King Soan Papdi 250gm,8822111021864,8822111021864,Unit,,1.0000,0.0000,Yes,Yes
10,Darbar Foods,product,6370,Zaiqa Appricot 7oz,8961100053001,8961100053001,Unit,,1.0000,0.0000,Yes,Yes
10,Darbar Foods,product,6371,Zaiqa Barley 2LB,8961100054381,8961100054381,Unit,,1.0000,0.0000,Yes,Yes
11,Deccan Foods,product,1562,Deccan Iddli Rice 20LB,1624,1624,Unit,,1.0000,0.0000,Yes,Yes
11,Deccan Foods,product,1563,Deccan SMasoorie 20LB,662712226286,662712226286,Unit,,1.0000,0.0000,Yes,Yes
11,Deccan Foods,product,1564,Deccan Sona Masoori 10LB,721633110781,721633110781,Unit,,1.0000,0.0000,Yes,Yes
11,Deccan Foods,product,2924,Karachi Cashew Bisct 400Gm,8908003115979,8908003115979,Unit,,1.0000,0.0000,Yes,Yes
11,Deccan Foods,product,2925,Karachi Cashew Bsct 250Gm,8908003115740,8908003115740,Unit,,1.0000,0.0000,Yes,Yes
11,Deccan Foods,product,2926,Karachi FrtNut Cookies 250Gm,8908003115016,8908003115016,Unit,,1.0000,0.0000,Yes,Yes
11,Deccan Foods,product,2927,Karachi Fruit Biscuit 1LB,8908003115900,8908003115900,Unit,,1.0000,0.0000,Yes,Yes
12,Desi Roti,product,1899,Desi Roti 1.5LB,837654583364,837654583364,Unit,,1.0000,0.0000,Yes,Yes
13,House of Spices,product,54,777 Coriander Rice 300g,897231002145,897231002145,Unit,,1.0000,0.0000,Yes,Yes
13,House of Spices,product,55,777 Kara Kuzhambu 300g,897231002183,897231002183,Unit,,1.0000,0.0000,Yes,Yes
13,House of Spices,product,56,777 Lemon Rice Paste300g,897231001872,897231001872,Unit,,1.0000,0.0000,Yes,Yes
13,House of Spices,product,57,777 Onion Kuzhambu 300g,897231002190,897231002190,Unit,,1.0000,0.0000,Yes,Yes
13,House of Spices,product,58,777 Pepper Rasam 300g,897231000752,897231000752,Unit,,1.0000,0.0000,Yes,Yes
13,House of Spices,product,59,777 Pudhina Rice 300g,897231002152,897231002152,Unit,,1.0000,0.0000,Yes,Yes
13,House of Spices,product,60,777 Puliyodharai 300g,897231000684,897231000684,Unit,,1.0000,0.0000,Yes,Yes
13,House of Spices,product,62,777 Rasam Pwdr 100Gm,897231000929,897231000929,Unit,,1.0000,0.0000,Yes,Yes
13,House of Spices,product,63,777 RiceSevai 500Gm,897231001100,897231001100,Unit,,1.0000,0.0000,Yes,Yes
13,House of Spices,product,64,777 Sambhar Pwdr 100Gm,897231000899,897231000899,Unit,,1.0000,0.0000,Yes,Yes
13,House of Spices,product,65,777 Sambhar Pwdr 500Gm,897231000912,897231000912,Unit,,1.0000,0.0000,Yes,Yes
13,House of Spices,product,61,777 Tomato Rice 300g,897231001889,897231001889,Unit,,1.0000,0.0000,Yes,Yes
13,House of Spices,product,893,Aashirvaad Atta 20LB,8901725121112,8901725121112,Unit,,1.0000,0.0000,Yes,Yes
13,House of Spices,product,894,Aashirvaad Atta 10LB,1214,1214,Unit,,1.0000,0.0000,Yes,Yes
13,House of Spices,product,895,Aashirvaad Atta MultiGrain 10LB,841905080113,841905080113,Unit,,1.0000,0.0000,Yes,Yes
13,House of Spices,product,140,Adora Basmati 10LB,725299230616,725299230616,Unit,,1.0000,0.0000,Yes,Yes
13,House of Spices,product,223,Amma Achappam 200Gm,723246200071,723246200071,Unit,,1.0000,0.0000,Yes,Yes
13,House of Spices,product,224,Amma Aval Mixture 400Gm,723246199504,723246199504,Unit,,1.0000,0.0000,Yes,Yes
13,House of Spices,product,225,Amma Banna Chps 4Cut 400Gm,723246200170,723246200170,Unit,,1.0000,0.0000,Yes,Yes
13,House of Spices,product,226,Amma Bnna Chips 2LB,723246199702,723246199702,Unit,,1.0000,0.0000,Yes,Yes
13,House of Spices,product,227,Amma Bnna Chps Mari 400Gm,723246200200,723246200200,Unit,,1.0000,0.0000,Yes,Yes
13,House of Spices,product,228,Amma Bnna Chps Swt  400Gm,723246200194,723246200194,Unit,,1.0000,0.0000,Yes,Yes
13,House of Spices,product,229,Amma BnnaChips Hot 400Gm,723246200187,723246200187,Unit,,1.0000,0.0000,Yes,Yes
13,House of Spices,product,230,Amma BnnaChips Reg 400Gm,723246200163,723246200163,Unit,,1.0000,0.0000,Yes,Yes
13,House of Spices,product,231,Amma CurdChilli 200Gm,723246177786,723246177786,Unit,,1.0000,0.0000,Yes,Yes
13,House of Spices,product,6856,Amma Idli Value Pack 2.2lb,7232461640836,7232461640836,Unit,,1.0000,0.0000,Yes,Yes
13,House of Spices,product,232,Amma JackFruit Chips 200Gm,723246200316,723246200316,Unit,,1.0000,0.0000,Yes,Yes
13,House of Spices,product,233,Amma Jumbo Cashews 200Gm,7232462900342,7232462900342,Unit,,1.0000,0.0000,Yes,Yes
13,House of Spices,product,234,Amma Kerla Mix Hot 400Gm,723246200217,723246200217,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5851,Swad Moong Dal 2LB,051179102200,051179102200,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5852,Swad Moong Dal 4LB,051179107250,051179107250,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5419,Swad Moong Dal Flour 2LB,051179173064,051179173064,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5853,Swad Moong Split 2LB,051179102408,051179102408,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5854,Swad Moong Split 4LB,051179102354,051179102354,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5855,Swad Moong Whole 2LB,051179107328,051179107328,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5856,Swad Moong Whole 4LB,051179107304,051179107304,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5857,Swad MoongDal Kachori 25PK,051179982536,051179982536,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5858,Swad Moraiyo 400GM,051179151901,051179151901,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5859,Swad Moraiyo 800Gm,051179151918,051179151918,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5860,Swad Moth Whole 2LB,051179102859,051179102859,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5861,Swad Moth Whole 4LB,051179102958,051179102958,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5862,Swad MSLA BNNA CHP 283g,051179277441,051179277441,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5863,Swad MSLA BOONDI 2lb,051179274099,051179274099,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5864,Swad MslPartha 425Gm,051179931206,051179931206,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5865,Swad MuliPartha 400Gm,051179930650,051179930650,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5866,Swad Multgrain Flour 10LB,051179161306,051179161306,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5867,Swad MultiDal Mix 4LB,051179107953,051179107953,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5868,Swad MUMBAI MIX 7OZ,051179395251,051179395251,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5869,Swad Mumra 400Gm,051179241206,051179241206,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5870,Swad Mustard Crushed 200Gm,051179326200,051179326200,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5871,Swad MUSTARD OIL 13oz,051179204782,051179204782,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5872,Swad MUSTARD OIL 8oz,051179204928,051179204928,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5873,Swad Mustard Pwdr 200Gm,051179349605,051179349605,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5874,Swad Mustard Seed 100Gm,051179326668,051179326668,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5875,Swad Mustard Seed 400Gm,051179326705,051179326705,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5876,Swad Mustard Seed 800Gm,051179326750,051179326750,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5877,Swad Mustard Seeds yellow 400Gn,051179326576,051179326576,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5878,Swad Mustrd Seed 200Gm,051179326606,051179326606,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5879,Swad Mustrd Seed yello 200Gm,051179326552,051179326552,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5880,Swad MustrdOil 32Oz,051179204805,051179204805,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5881,Swad MutterPnr 280Gm,051179930155,051179930155,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5882,Swad NADIYADI BHUSA 2lb,051179274044,051179274044,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5883,Swad Natrl Slcd Almnd 397Gm,051179196209,051179196209,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5884,Swad Navdhan Mix 2LB,051179108004,051179108004,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5885,Swad Navratan Mix 10oz,051179277274,051179277274,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5886,Swad NAVRATAN MIX 2lb,051179274549,051179274549,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5887,Swad NavratanKorma 280Gm,051179113367,051179113367,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5888,Swad Naylon Poha 28oz,051179240520,051179240520,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5889,Swad Nutmeg Whl 100Gm,051179327061,051179327061,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5420,Swad Nylon Sev 2LB,051179274587,051179274587,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5890,Swad Okra Cut 340Gm,051179982130,051179982130,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5891,Swad Ondhava Flr 2LB,051179173200,051179173200,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5892,Swad Ondhava Flr 4LB,051179173217,051179173217,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5893,Swad OnionKulch 4PK,051179931350,051179931350,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5894,Swad OnionPartha 400Gm,051179930773,051179930773,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5895,Swad PakodaChutny 320Gm,051179239289,051179239289,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5896,Swad Palak 12oz,051179982918,051179982918,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5421,Swad Palak Paneer 283gm,051179113046,051179113046,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5897,Swad PalakPaneer 280Gm,051179930100,051179930100,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,5422,Swad Pan Bites  60PCS,051179396500,051179396500,Unit,,1.0000,0.0000,Yes,Yes
